segment,best_model,actual_price,predicted_price,abs_error_vnd,ape,source,district_name,category_name,model_category,ward,area,rooms,price_per_m2
sale,Tuned RF/XGBoost Ensemble,32000000000.00004,59439492535.8175,27439492535.81746,0.8574841417442945,mogi,Quận Tân Bình,Nhà phố,Nhà phố/nhà ở,Phường 11,300,29,106666666.66666669
sale,Tuned RF/XGBoost Ensemble,59999999999.99994,38760400122.56717,21239599877.43277,0.3539933312905465,mogi,Quận Bình Tân,Nhà phố,Nhà phố/nhà ở,Phường Bình Hưng Hòa,400,47,150000000
sale,Tuned RF/XGBoost Ensemble,95000000000.00005,70323710714.72202,24676289285.27803,0.2597504135292423,mogi,Quận Tân Bình,Nhà phố,Nhà phố/nhà ở,Phường 2,435,1,218390804.59770116
sale,Tuned RF/XGBoost Ensemble,5499999999.999991,5555770831.44722,55770831.44722843,0.010140151172223368,mogi,Quận 4,Căn hộ,Căn hộ,Phường 6,92,2,59782608.69565217
sale,Tuned RF/XGBoost Ensemble,27999999999.999973,13713895474.161045,14286104525.838928,0.5102180187799622,mogi,Quận 1,Căn hộ,Căn hộ,Phường Tân Định,98,11,285714285.71428573
sale,Tuned RF/XGBoost Ensemble,9499999999.999992,8744859981.706282,755140018.2937107,0.0794884229782854,mogi,Quận 4,Căn hộ,Căn hộ,Phường 2,135,4,70370370.37037037
sale,Tuned RF/XGBoost Ensemble,9899999999.999996,7817796524.936998,2082203475.0629978,0.21032358333969683,mogi,Quận 8,Nhà phố,Nhà phố/nhà ở,Phường 5,48,4,206250000
sale,Tuned RF/XGBoost Ensemble,59999999999.99994,47347461784.4751,12652538215.524841,0.21087563692541422,mogi,Quận Tân Bình,Nhà phố,Nhà phố/nhà ở,Phường 12,239,2,251046025.10460252
sale,Tuned RF/XGBoost Ensemble,8200000000.000003,5431230571.722938,2768769428.2770653,0.33765480832647127,mogi,Quận 4,Căn hộ,Căn hộ,Phường 1,90,2,91111111.1111111
sale,Tuned RF/XGBoost Ensemble,50000000000.00007,22041405046.587303,27958594953.412766,0.5591718990682546,mogi,Quận 5,Nhà phố,Nhà phố/nhà ở,Phường 3,106,5,471698113.2075472
sale,Tuned RF/XGBoost Ensemble,36999999999.99996,33069447543.417595,3930552456.582367,0.10623114747519921,mogi,Quận 3,Nhà phố,Nhà phố/nhà ở,Phường 4,85,5,435294117.6470589
sale,Tuned RF/XGBoost Ensemble,55000000000.00008,57103642560.244545,2103642560.2444687,0.03824804654989938,mogi,Quận 1,Nhà phố,Nhà phố/nhà ở,Phường Tân Định,90,6,611111111.1111112
sale,Tuned RF/XGBoost Ensemble,30999999999.99997,20754370971.88861,10245629028.111359,0.3305041621971409,mogi,Quận Bình Thạnh,Nhà phố,Nhà phố/nhà ở,Phường 11,97,6,319587628.8659794
sale,Tuned RF/XGBoost Ensemble,29999999999.999996,38539639295.754196,8539639295.7542,0.2846546431918067,mogi,Quận 10,Nhà phố,Biệt thự/cao cấp,Phường 5,135,4,222222222.2222222
sale,Tuned RF/XGBoost Ensemble,12499999999.999949,11491252684.316158,1008747315.6837902,0.08069978525470355,mogi,Quận 7,Căn hộ,Căn hộ,Phường Tân Phong,87,0,143678160.91954023
sale,Tuned RF/XGBoost Ensemble,17500000000.00002,22584767965.80718,5084767965.807159,0.2905581694746945,mogi,Quận 7,Nhà phố,Tòa nhà/văn phòng/mặt bằng,Phường Tân Phú,143,0,122377622.37762238
sale,Tuned RF/XGBoost Ensemble,12499999999.999949,11350913491.108559,1149086508.8913898,0.09192692071131156,mogi,Quận Phú Nhuận,Bất động sản khác,Nhà phố/nhà ở,Phường 2,43,3,290697674.4186047
sale,Tuned RF/XGBoost Ensemble,11900000000.00002,8613843100.017252,3286156899.982767,0.2761476386540136,mogi,Quận Tân Bình,Bất động sản khác,Nhà phố/nhà ở,Phường 9,62,3,191935483.87096775
sale,Tuned RF/XGBoost Ensemble,12699999999.99998,12374497271.952076,325502728.04790497,0.02563013606676421,mogi,Quận Tân Bình,Bất động sản khác,Nhà phố/nhà ở,Phường 12,107,2,118691588.78504673
sale,Tuned RF/XGBoost Ensemble,11900000000.00002,10214159091.454523,1685840908.545496,0.14166730323911708,mogi,Quận Phú Nhuận,Bất động sản khác,Nhà phố/nhà ở,Phường 7,73,8,163013698.630137
sale,Tuned RF/XGBoost Ensemble,7900000000,7758834348.869695,141165651.1303053,0.017869069763329783,mogi,Quận Tân Bình,Bất động sản khác,Nhà phố/nhà ở,Phường 3,41,5,192682926.8292683
sale,Tuned RF/XGBoost Ensemble,13899999999.999996,7661080711.605303,6238919288.394693,0.44884311427299967,mogi,Quận Bình Thạnh,Bất động sản khác,Nhà phố/nhà ở,Phường 8,72,5,193055555.55555555
sale,Tuned RF/XGBoost Ensemble,8099999999.999995,5350609352.663268,2749390647.336727,0.3394309441156455,mogi,Quận Tân Bình,Bất động sản khác,Nhà phố/nhà ở,Phường 5,50,3,162000000
sale,Tuned RF/XGBoost Ensemble,18499999999.999985,15220936058.676601,3279063941.3233833,0.17724669953099384,mogi,Quận 10,Bất động sản khác,Nhà phố/nhà ở,Phường 12,90,3,205555555.55555555
sale,Tuned RF/XGBoost Ensemble,22999999999.99998,12217625803.829369,10782374196.170612,0.4687988780943748,mogi,Quận 10,Bất động sản khác,Khác,Phường 12,83,4,277108433.73493975
sale,Tuned RF/XGBoost Ensemble,9000000000.000015,7779326852.671383,1220673147.3286324,0.13563034970318114,mogi,Quận 10,Bất động sản khác,Nhà phố/nhà ở,Phường 14,44,4,204545454.54545453
sale,Tuned RF/XGBoost Ensemble,14500000000.00002,16631555800.23429,2131555800.23427,0.14700384829201843,mogi,Quận Phú Nhuận,Bất động sản khác,Nhà phố/nhà ở,Phường 8,84,5,172619047.6190476
sale,Tuned RF/XGBoost Ensemble,99999999999.99988,97835643535.39174,2164356464.608139,0.021643564646081418,mogi,Quận 1,Bất động sản khác,Khác,Phường 19,222,39,450450450.4504505
sale,Tuned RF/XGBoost Ensemble,80000000000.00008,22819197258.760357,57180802741.239716,0.7147600342654957,mogi,Quận Tân Bình,Căn hộ,Tòa nhà/văn phòng/mặt bằng,Phường 4,146,26,547945205.479452
sale,Tuned RF/XGBoost Ensemble,11200000000.000017,12804752043.184782,1604752043.1847649,0.14328143242721092,mogi,Quận Gò Vấp,Đất nền,Đất/đất nền,Phường 15,127,8,88188976.37795275
sale,Tuned RF/XGBoost Ensemble,4999999999.999992,4560220422.565004,439779577.434988,0.08795591548699774,mogi,Quận Tân Phú,Căn hộ,Căn hộ,Phường Hòa Thạnh,86,3,58139534.88372093
sale,Tuned RF/XGBoost Ensemble,149999999999.99985,128558441722.50606,21441558277.49379,0.14294372184995874,mogi,Quận Phú Nhuận,Nhà phố,Nhà phố/nhà ở,Phường 15,452,2,331858407.079646
sale,Tuned RF/XGBoost Ensemble,153999999999.99982,76640589746.20529,77359410253.79453,0.5023338328168482,mogi,Quận 10,Nhà phố,Tòa nhà/văn phòng/mặt bằng,Phường 12,288,4,534722222.2222222
sale,Tuned RF/XGBoost Ensemble,110000000000.0003,105517577137.28763,4482422862.712677,0.04074929875193332,mogi,Quận Bình Thạnh,Đất nền,Đất/đất nền,Phường 25,340,2,323529411.7647059
sale,Tuned RF/XGBoost Ensemble,25000000000.000034,47132302790.38694,22132302790.386906,0.885292111615475,alonhadat,Quận 12,Căn hộ chung cư,Căn hộ,Phường An Phú Đông,440,25,56818181.81818182
sale,Tuned RF/XGBoost Ensemble,11749999999.999985,19782615401.716908,8032615401.716923,0.6836268426993135,alonhadat,Quận Bình Thạnh,Căn hộ chung cư,Căn hộ,Phường Bình Hưng Hòa B,143,18,82167832.16783217
sale,Tuned RF/XGBoost Ensemble,14300000000.000017,20734220575.34242,6434220575.3424015,0.4499454947791884,alonhadat,Quận Tân Phú,Đất,Đất/đất nền,Phường Phú Thạnh,89,8,160674157.30337077
sale,Tuned RF/XGBoost Ensemble,36999999999.99996,26813803457.8696,10186196542.130363,0.27530260924676686,luachonnhadat,Quận Bình Tân,Nhà phố,Nhà phố/nhà ở,Không rõ,180,4,205555555.55555555
sale,Tuned RF/XGBoost Ensemble,15500000000.00002,14151207429.366304,1348792570.6337147,0.08701887552475568,luachonnhadat,Quận Bình Tân,Nhà phố,Nhà phố/nhà ở,Không rõ,100,4,155000000
sale,Tuned RF/XGBoost Ensemble,98000000000.00008,79357042273.52484,18642957726.475235,0.19023426251505327,mogi,Quận Bình Thạnh,Bất động sản khác,Tòa nhà/văn phòng/mặt bằng,Phường 6,227,6,431718061.6740088
sale,Tuned RF/XGBoost Ensemble,75000000000.00018,92296714615.4481,17296714615.44792,0.23062286153930506,mogi,Quận 10,Đất nền,Đất/đất nền,Phường 9,373,10,201072386.05898124
sale,Tuned RF/XGBoost Ensemble,38999999999.99996,72378517245.81563,33378517245.815666,0.8558594165593769,mogi,Quận 3,Bất động sản khác,Nhà phố/nhà ở,Phường 4,152,3,256578947.36842105
sale,Tuned RF/XGBoost Ensemble,26000000000.000023,29335702801.40491,3335702801.404888,0.12829626159249558,mogi,Quận 3,Nhà phố,Biệt thự/cao cấp,Phường 13,106,8,245283018.86792457
sale,Tuned RF/XGBoost Ensemble,26500000000.000023,22067294429.45754,4432705570.542484,0.16727190832235775,mogi,Quận 10,Nhà phố,Nhà phố/nhà ở,Phường 12,85,6,311764705.88235295
sale,Tuned RF/XGBoost Ensemble,88999999999.99988,92983658951.17911,3983658951.1792297,0.04476021293459815,mogi,Quận 3,Nhà phố,Nhà phố/nhà ở,Phường 6 (Phường Võ Thị Sáu),225,6,395555555.5555556
sale,Tuned RF/XGBoost Ensemble,35000000000,80292740546.16505,45292740546.165054,1.2940783013190016,mogi,Quận 3,Nhà phố,Biệt thự/cao cấp,Phường 7 (Phường Võ Thị Sáu),140,4,250000000
sale,Tuned RF/XGBoost Ensemble,27999999999.999973,22067294429.45754,5932705570.542435,0.21188234180508717,mogi,Quận 10,Nhà phố,Nhà phố/nhà ở,Phường 12,85,6,329411764.7058824
sale,Tuned RF/XGBoost Ensemble,42999999999.99996,31641081305.231995,11358918694.767967,0.26416089987832503,mogi,Quận 3,Nhà phố,Nhà phố/nhà ở,Phường 5,90,2,477777777.7777778
sale,Tuned RF/XGBoost Ensemble,37999999999.99994,35102103335.64929,2897896664.350647,0.07626043853554347,mogi,Quận 1,Căn hộ,Tòa nhà/văn phòng/mặt bằng,Phường Tân Định,107,15,355140186.91588783
sale,Tuned RF/XGBoost Ensemble,45999000000.000015,44090609418.69746,1908390581.302559,0.04148765367296155,mogi,Quận Tân Bình,Phòng/Cho thuê,Phòng trọ,Phường 4,146,35,315061643.8356164
sale,Tuned RF/XGBoost Ensemble,86999999999.99998,79387188381.57236,7612811618.427628,0.08750358182100723,mogi,Quận Tân Bình,Nhà phố,Tòa nhà/văn phòng/mặt bằng,Phường 13,204,9,426470588.2352941
sale,Tuned RF/XGBoost Ensemble,22999999999.99998,24549293788.008442,1549293788.008461,0.0673605994786288,mogi,Quận 3,Nhà phố,Biệt thự/cao cấp,Phường 8 (Phường Võ Thị Sáu),100,3,230000000
sale,Tuned RF/XGBoost Ensemble,40000000000.00004,45687130802.46281,5687130802.462769,0.14217827006156908,mogi,Quận 3,Nhà phố,Nhà phố/nhà ở,Phường 8 (Phường Võ Thị Sáu),103,4,388349514.5631068
sale,Tuned RF/XGBoost Ensemble,51999999999.999954,39825696660.453415,12174303339.54654,0.23412121806820288,mogi,Quận Tân Bình,Nhà phố,Tòa nhà/văn phòng/mặt bằng,Phường 2,133,7,390977443.60902256
sale,Tuned RF/XGBoost Ensemble,26999999999.99998,46052535813.81018,19052535813.8102,0.7056494745855635,mogi,Quận 3,Nhà phố,Nhà phố/nhà ở,Phường 8 (Phường Võ Thị Sáu),105,5,257142857.14285713
sale,Tuned RF/XGBoost Ensemble,61000000000.00005,67813746112.11028,6813746112.1102295,0.11170075593623317,mogi,Quận Tân Bình,Bất động sản khác,Nhà phố/nhà ở,Phường 9,300,4,203333333.33333337
sale,Tuned RF/XGBoost Ensemble,49000000000.000084,62124212474.8529,13124212474.852814,0.2678410709153631,mogi,Quận 3,Đất nền,Đất/đất nền,Phường 13,245,5,200000000
sale,Tuned RF/XGBoost Ensemble,25999000000.00004,39413231167.217865,13414231167.217827,0.5159518122703876,mogi,Quận 10,Đất nền,Tòa nhà/văn phòng/mặt bằng,Phường 14,120,10,216658333.33333337
sale,Tuned RF/XGBoost Ensemble,99999999999.99988,73094491935.58926,26905508064.410614,0.2690550806441065,mogi,Quận 10,Bất động sản khác,Nhà phố/nhà ở,Phường 12,260,40,384615384.61538464
sale,Tuned RF/XGBoost Ensemble,13199999999.999979,7631101148.4362335,5568898851.5637455,0.4218862766336178,mogi,Quận Tân Bình,Nhà phố,Nhà phố/nhà ở,Phường 9,62,3,212903225.8064516
sale,Tuned RF/XGBoost Ensemble,10199999999.999947,11375105176.19205,1175105176.1921043,0.11520638982275593,mogi,Quận 1,Bất động sản khác,Khác,Phường Cầu Ông Lãnh,85,3,120000000
sale,Tuned RF/XGBoost Ensemble,17000000000.000013,22945720494.039093,5945720494.03908,0.3497482643552397,mogi,Quận 1,Căn hộ,Căn hộ,Phường Bến Nghé,121,2,140495867.76859504
sale,Tuned RF/XGBoost Ensemble,40000000000.00004,29337860368.70046,10662139631.29958,0.26655349078248924,mogi,Quận 5,Nhà phố,Nhà phố/nhà ở,Phường 13,100,10,400000000
sale,Tuned RF/XGBoost Ensemble,12899999999.999996,15692160956.276295,2792160956.2762985,0.21644658575785267,mogi,Quận 1,Đất nền,Đất/đất nền,Phường Nguyễn Cư Trinh,63,0,204761904.7619048
sale,Tuned RF/XGBoost Ensemble,10899999999.99998,9845011689.236004,1054988310.763977,0.09678791841871366,mogi,Quận 3,Nhà phố,Nhà phố/nhà ở,Phường 11,44,10,247727272.72727272
sale,Tuned RF/XGBoost Ensemble,5680000000.000001,5363844669.55169,316155330.44831085,0.05566114972681528,mogi,Quận 11,Nhà phố,Nhà phố/nhà ở,Phường 10,35,4,162285714.2857143
sale,Tuned RF/XGBoost Ensemble,7799999999.999991,5404756540.326429,2395243459.673562,0.3070824948299442,mogi,Quận 11,Nhà phố,Nhà phố/nhà ở,Phường 13,34,4,229411764.7058823
sale,Tuned RF/XGBoost Ensemble,10989999999.999989,6120031733.748726,4869968266.251263,0.44312723077809535,mogi,Quận 5,Nhà phố,Nhà phố/nhà ở,Phường 6,54,4,203518518.5185185
sale,Tuned RF/XGBoost Ensemble,17100000000.000006,17482872342.73098,382872342.7309742,0.022390195481343512,mogi,Quận 10,Nhà phố,Nhà phố/nhà ở,Phường 14,90,1,190000000
sale,Tuned RF/XGBoost Ensemble,24000000000.00005,23287994255.2995,712005744.7005501,0.029666906029189526,mogi,Quận 5,Đất nền,Đất/đất nền,Phường 3,139,1,172661870.5035971
sale,Tuned RF/XGBoost Ensemble,4300000000.000001,3904941241.254999,395058758.7450018,0.09187412994069807,mogi,Quận Tân Bình,Nhà phố,Nhà phố/nhà ở,Phường 13,40,2,107500000
sale,Tuned RF/XGBoost Ensemble,7989999999.999993,7925306816.050277,64693183.94971657,0.008096768954908212,mogi,Quận 3,Nhà phố,Nhà phố/nhà ở,Phường 5,44,5,181590909.0909091
sale,Tuned RF/XGBoost Ensemble,58999999999.99997,35658254631.22906,23341745368.770912,0.39562280286052415,mogi,Quận 10,Nhà phố,Nhà phố/nhà ở,Phường 12,235,5,251063829.78723404
sale,Tuned RF/XGBoost Ensemble,5499999999.999991,5317293076.5407715,182706923.45921993,0.03321944062894913,mogi,Quận 4,Căn hộ,Căn hộ,Phường 6,92,2,59782608.69565217
sale,Tuned RF/XGBoost Ensemble,4899999999.999995,5349147577.508664,449147577.5086689,0.0916627709201366,mogi,Quận Bình Thạnh,Nhà phố,Nhà phố/nhà ở,Phường 15,32,5,153125000
sale,Tuned RF/XGBoost Ensemble,2299999999.9999924,2540222749.660939,240222749.66094685,0.10444467376562941,mogi,Quận Bình Thạnh,Nhà phố,Nhà phố/nhà ở,Phường 26,20,1,115000000
sale,Tuned RF/XGBoost Ensemble,3450000000.0000043,3848821052.2183604,398821052.21835613,0.11560030499082773,mogi,Quận Gò Vấp,Nhà phố,Nhà phố/nhà ở,Phường 9,52,2,66346153.84615385
sale,Tuned RF/XGBoost Ensemble,3749999999.9999986,19789013623.52838,16039013623.528383,4.277070299607571,mogi,Quận Phú Nhuận,Nhà phố,Nhà phố/nhà ở,Phường 8,140,4,26785714.285714287
sale,Tuned RF/XGBoost Ensemble,3630000000.000016,4056111707.9112115,426111707.9111953,0.11738614543008082,mogi,Quận Gò Vấp,Nhà phố,Nhà phố/nhà ở,Phường 11,37,3,98108108.1081081
sale,Tuned RF/XGBoost Ensemble,3789999999.9999948,3239461548.1664124,550538451.8335824,0.1452608052331354,mogi,Quận 1,Bất động sản khác,Khác,Phường 1,20,2,189500000
sale,Tuned RF/XGBoost Ensemble,4349999999.999993,4401492544.5534725,51492544.553479195,0.011837366564018225,mogi,Quận Bình Thạnh,Nhà phố,Nhà phố/nhà ở,Phường 22,46,3,94565217.39130434
sale,Tuned RF/XGBoost Ensemble,3880000000.0000157,4170876511.6781087,290876511.67809296,0.07496817311291025,mogi,Quận Bình Thạnh,Nhà phố,Nhà phố/nhà ở,Phường 24,25,2,155200000
sale,Tuned RF/XGBoost Ensemble,5390000000.000021,5905724591.879124,515724591.8791027,0.09568174246365505,mogi,Quận 7,Nhà phố,Nhà phố/nhà ở,Phường Tân Hưng,60,4,89833333.33333333
sale,Tuned RF/XGBoost Ensemble,2900000000.0000033,2936680620.0610423,36680620.06103897,0.01264848967622032,mogi,Quận Gò Vấp,Nhà phố,Nhà phố/nhà ở,Phường 8,24,2,120833333.33333331
sale,Tuned RF/XGBoost Ensemble,7900000000,5688882639.005943,2211117360.9940567,0.2798882735435515,mogi,Quận 12,Nhà phố,Nhà phố/nhà ở,Phường Đông Hưng Thuận,80,3,98750000
sale,Tuned RF/XGBoost Ensemble,2349999999.9999967,4659814987.254013,2309814987.2540164,0.9828999945761786,mogi,Quận Tân Bình,Nhà phố,Đất/đất nền,Phường 15,45,2,52222222.222222224
sale,Tuned RF/XGBoost Ensemble,2450000000.000003,3267985482.244511,817985482.2445083,0.33387162540592136,mogi,Quận Gò Vấp,Bất động sản khác,Nhà phố/nhà ở,Phường 14,35,2,70000000
sale,Tuned RF/XGBoost Ensemble,179999999999.99973,177373576935.39185,2626423064.6078796,0.014591239247821576,mogi,Quận 3,Nhà phố,Tòa nhà/văn phòng/mặt bằng,Phường 11,316,10,569620253.164557
sale,Tuned RF/XGBoost Ensemble,5559999999.999993,4641640605.743347,918359394.2566462,0.1651725529238574,mogi,Quận Phú Nhuận,Bất động sản khác,Biệt thự/cao cấp,Phường 5,40,3,139000000
sale,Tuned RF/XGBoost Ensemble,3779999999.9999995,3759025465.5092983,20974534.4907012,0.005548818648333651,mogi,Quận Gò Vấp,Bất động sản khác,Khác,Phường 3,42,3,90000000
sale,Tuned RF/XGBoost Ensemble,3849999999.999995,3501262321.0167184,348737678.98327684,0.09058121532033175,mogi,Quận Gò Vấp,Bất động sản khác,Nhà phố/nhà ở,Phường 1,28,2,137500000
sale,Tuned RF/XGBoost Ensemble,88999999999.99988,54460430432.33153,34539569567.66835,0.38808505132211685,mogi,Quận Tân Bình,Nhà phố,Nhà phố/nhà ở,Phường 13,203,7,438423645.32019705
sale,Tuned RF/XGBoost Ensemble,6679999999.99999,6874625499.609379,194625499.60938835,0.029135553833740814,mogi,Quận Phú Nhuận,Bất động sản khác,Nhà phố/nhà ở,Phường 2,68,4,98235294.11764704
sale,Tuned RF/XGBoost Ensemble,178999999999.99954,128941158187.90784,50058841812.091705,0.2796583341457644,mogi,Quận 3,Nhà phố,Tòa nhà/văn phòng/mặt bằng,Phường 6 (Phường Võ Thị Sáu),160,7,1118750000
sale,Tuned RF/XGBoost Ensemble,95000000000.00005,78674912257.1906,16325087742.809448,0.17184302887167832,mogi,Quận Tân Bình,Nhà phố,Tòa nhà/văn phòng/mặt bằng,Phường 15,250,5,380000000
sale,Tuned RF/XGBoost Ensemble,450000000000.0001,165681868298.11664,284318131701.8835,0.6318180704486298,mogi,Quận 1,Nhà phố,Tòa nhà/văn phòng/mặt bằng,Phường Nguyễn Cư Trinh,386,10,1165803108.8082902
sale,Tuned RF/XGBoost Ensemble,95000000000.00005,70333442671.1488,24666557328.851242,0.25964797188264455,mogi,Quận Bình Thạnh,Nhà phố,Tòa nhà/văn phòng/mặt bằng,Phường 25,160,6,593750000
sale,Tuned RF/XGBoost Ensemble,3379999999.999998,3191622628.0970693,188377371.90292883,0.05573295026713874,mogi,Quận Gò Vấp,Nhà phố,Nhà phố/nhà ở,Phường 14,24,1,140833333.33333334
sale,Tuned RF/XGBoost Ensemble,4150000000.000004,3634104028.881365,515895971.118639,0.1243122821972623,mogi,Quận Gò Vấp,Nhà phố,Nhà phố/nhà ở,Phường 14,22,3,188636363.63636363
sale,Tuned RF/XGBoost Ensemble,8799999999.999994,9963674525.962421,1163674525.9624271,0.13223574158663953,mogi,Quận Gò Vấp,Nhà phố,Nhà phố/nhà ở,Phường 11,65,4,135384615.3846154
sale,Tuned RF/XGBoost Ensemble,8899999999.999985,6964968318.059312,1935031681.9406729,0.21741929010569394,mogi,Quận Gò Vấp,Nhà phố,Nhà phố/nhà ở,Phường 5,53,4,167924528.3018868
sale,Tuned RF/XGBoost Ensemble,7400000000.000006,5490050033.669776,1909949966.3302298,0.2581013468013822,mogi,Quận 10,Bất động sản khác,Khác,Phường 9,43,4,172093023.25581396
sale,Tuned RF/XGBoost Ensemble,21999999999.999966,17023395323.215044,4976604676.784922,0.22620930349022406,mogi,Quận Tân Bình,Căn hộ,Tòa nhà/văn phòng/mặt bằng,Phường 2,112,13,196428571.42857143
sale,Tuned RF/XGBoost Ensemble,11700000000.000015,10671425742.344934,1028574257.6550808,0.08791232971410935,alonhadat,Huyện Nhà Bè,Nhà ở,Nhà phố/nhà ở,Xã Phước Kiển,184,5,63586956.52173913
sale,Tuned RF/XGBoost Ensemble,173000000000.0001,82218729641.02223,90781270358.97786,0.5247472275085423,alonhadat,Quận 3,Đất,Đất/đất nền,Phường 14,325,5,532307692.3076923
sale,Tuned RF/XGBoost Ensemble,179999999999.99973,148931123600.3988,31068876399.60092,0.17260486888667206,alonhadat,Quận 3,Đất,Tòa nhà/văn phòng/mặt bằng,Phường Xuân Hòa,224,10,803571428.5714285
sale,Tuned RF/XGBoost Ensemble,57000000000.000084,66084954491.74618,9084954491.746094,0.15938516652186105,alonhadat,Quận Phú Nhuận,Đất,Đất/đất nền,Phường Đức Nhuận,253,5,225296442.68774703
sale,Tuned RF/XGBoost Ensemble,22999999999.99998,21565056769.88749,1434943230.1124916,0.06238883609184751,alonhadat,Quận Tân Bình,Mặt bằng,Tòa nhà/văn phòng/mặt bằng,Phường 14,111,5,207207207.2072072
sale,Tuned RF/XGBoost Ensemble,26460000000.0001,18743211396.255623,7716788603.744476,0.29163978094272286,alonhadat,Quận Tân Bình,Nhà ở,Nhà phố/nhà ở,Phường 2,83,1,318795180.72289157
sale,Tuned RF/XGBoost Ensemble,32000000000.00004,30104816289.850853,1895183710.1491852,0.059224490942161964,alonhadat,Quận Tân Phú,Mặt bằng,Tòa nhà/văn phòng/mặt bằng,Phường Tân Sơn Nhì,200,5,160000000
sale,Tuned RF/XGBoost Ensemble,6099999999.999996,5004895852.40899,1095104147.5910063,0.17952527009688637,luachonnhadat,Quận Bình Tân,Đất,Đất/đất nền,Không rõ,56,4,108928571.42857143
sale,Tuned RF/XGBoost Ensemble,19499999999.999924,12151434909.464249,7348565090.535675,0.3768494918223438,luachonnhadat,Quận Bình Tân,Nhà phố,Nhà phố/nhà ở,Không rõ,100,4,195000000
sale,Tuned RF/XGBoost Ensemble,12990000000.000017,12471639108.8284,518360891.1716175,0.039904610559785746,homedy,Quận 8,Nhà phố,Nhà phố/nhà ở,Phường 7,120,0,108250000
sale,Tuned RF/XGBoost Ensemble,5790000000.000001,5514634222.46557,275365777.5344305,0.047558856223563116,mogi,Quận Gò Vấp,Nhà phố,Nhà phố/nhà ở,Phường 16,52,4,111346153.84615384
sale,Tuned RF/XGBoost Ensemble,8899999999.999985,5960620398.075047,2939379601.924938,0.3302673710028026,mogi,Quận Bình Thạnh,Nhà phố,Nhà phố/nhà ở,Phường 3,42,4,211904761.9047619
sale,Tuned RF/XGBoost Ensemble,3099999999.9999986,2741155079.076316,358844920.9236827,0.11575642610441382,mogi,Quận Bình Thạnh,Nhà phố,Nhà phố/nhà ở,Phường 1,20,1,155000000
sale,Tuned RF/XGBoost Ensemble,5949999999.99999,3920866803.096503,2029133196.9034877,0.3410307893955447,mogi,Quận Gò Vấp,Nhà phố,Nhà phố/nhà ở,Phường 8,32,2,185937500
sale,Tuned RF/XGBoost Ensemble,4349999999.999993,3594449995.954828,755550004.0451655,0.17368965610233716,mogi,Quận Gò Vấp,Nhà phố,Nhà phố/nhà ở,Phường 11,29,2,150000000
sale,Tuned RF/XGBoost Ensemble,6500000000.000007,4804262759.988297,1695737240.0117092,0.2608826523094935,mogi,Quận Bình Thạnh,Nhà phố,Nhà phố/nhà ở,Phường 5,41,3,158536585.36585367
sale,Tuned RF/XGBoost Ensemble,9800000000.000006,15073850602.705336,5273850602.70533,0.5381480206842171,mogi,Quận Tân Bình,Nhà phố,Nhà phố/nhà ở,Phường 7,83,5,118072289.15662652
sale,Tuned RF/XGBoost Ensemble,8500000000.0000105,10991169696.605156,2491169696.6051455,0.2930787878358991,mogi,Quận 7,Nhà phố,Nhà phố/nhà ở,Phường Phú Thuận,72,4,118055555.55555557
sale,Tuned RF/XGBoost Ensemble,6199999999.999969,5335543606.464182,864456393.5357866,0.13942845057028888,homedy,Quận Bình Tân,Nhà phố,Nhà phố/nhà ở,Phường Bình Hưng Hòa B,60,4,103333333.33333331
sale,Tuned RF/XGBoost Ensemble,3200000000.000002,5258878355.647964,2058878355.6479616,0.6433994861399877,homedy,Thành phố Thủ Đức,Căn hộ,Căn hộ,Phường Hiệp Bình Chánh,75,2,42666666.666666664
sale,Tuned RF/XGBoost Ensemble,3949999999.999996,2789274009.599084,1160725990.4009123,0.2938546811141553,homedy,Thành phố Thủ Đức,Nhà phố,Nhà phố/nhà ở,Phường Linh Đông,33,0,119696969.6969697
sale,Tuned RF/XGBoost Ensemble,1300000000.0000052,1076363749.5807326,223636250.41927266,0.17202788493790136,homedy,Huyện Củ Chi,Đất nền,Đất/đất nền,Xã Thái Mỹ,100,0,13000000
sale,Tuned RF/XGBoost Ensemble,6699999999.999999,5916390332.556295,783609667.4437037,0.11695666678264235,homedy,Huyện Nhà Bè,Căn hộ,Căn hộ,Xã Phước Kiển,105,3,63809523.809523806
sale,Tuned RF/XGBoost Ensemble,4679999999.999992,9701702475.219667,5021702475.219675,1.0730133494059153,homedy,Quận 3,Bất động sản khác,Khác,Phường 8,45,0,104000000
sale,Tuned RF/XGBoost Ensemble,4379999999.999997,4511211598.68146,131211598.68146324,0.029956986000334092,mogi,Quận Tân Phú,Căn hộ,Căn hộ,Phường Tân Thành,89,3,49213483.14606742
sale,Tuned RF/XGBoost Ensemble,3650000000,3437816411.452199,212183588.54780102,0.05813249001309617,mogi,Quận Tân Bình,Căn hộ,Căn hộ,Phường 15,65,2,56153846.15384615
sale,Tuned RF/XGBoost Ensemble,4999999999.999992,4381117497.566469,618882502.4335232,0.12377650048670483,mogi,Quận Tân Phú,Căn hộ,Căn hộ,Phường Hòa Thạnh,90,3,55555555.55555555
sale,Tuned RF/XGBoost Ensemble,90000000000.00009,108823655662.75377,18823655662.753677,0.20915172958615175,mogi,Quận Bình Thạnh,Nhà phố,Nhà phố/nhà ở,Phường 13,655,3,137404580.15267175
